id_cliente,nombre,apellido,genero,fecha_nacimiento,provincia,segmento_cliente,estado_cliente
CLI002874,Andrés,Castro Madrigal,Masculino,1955-07-18,GUANACASTE,Joven,Activo
CLI000445,Valeria,Cordero Carmona,Femenino,2003-04-04,San José,Estándar,Activo
CLI001797,Eduardo,Ramírez Rojas,Masculino,1963-03-21,Heredia,Estándar,Activo
CLI007634,Raúl,Campos Navarro,Masculino,1995-04-24,Puntarenas,Joven,Activo
CLI007154,Kevin,Salazar Quesada,Masculino,1999-10-24,Puntarenas,Estándar,Activo
CLI000932,Silvia,Monge Gómez,Femenino,1972-05-23,Hereda,Empresarial,Activo
CLI001557,Laura,Carmona Rojas,Femenino,2000-09-13,Puntarenas,Premium,Activo
CLI001127,Gerardo,Salazar Ureña,Masculino,1996-09-22,San José,Básico,Activo
CLI006919,Tatiana,Castro Zúñiga,Femenino,1975-02-18,Limón,Empresarial,Activo
CLI007135,Felipe,Calderón Cordero,Masculino,1990-09-07,Alajuela,Estándar,Activo
CLI003101,Valeria,Fonseca Rojas,Femenino,1957-07-12,San José,Básico,Activo
CLI003581,Mónica,Vargas Vargas,Femenino,1981-09-06,Alajuela,Empresarial,Activo
CLI000789,Laura,Rojas Cordero,Femenino,1952-12-12,San José,Empresarial,Activo
CLI004199,Rodrigo,Chacón Mora,Masculino,1953-12-19,Guanacaste,Estándar,Inactivo
CLI001261,Ximena,Chacón Cordero,Femenino,1973-11-21,Guanacaste,Empresarial,Activo
CLI003315,Valeria,Chacón Zúñiga,Femenino,1978-12-12,Alajuela,Estándar,Activo
CLI000743,Pablo,Castro Campos,Masculino,2002-09-25,Limón,Básico,Activo
CLI005282,Vanessa,Cordero Bolaños,Femenino,2005-07-25,Puntarenas,Empresarial,Inactivo
CLI002654,Roberto,Ureña Chacón,Masculino,1995-04-20,Limón,Básico,Activo
CLI003372,Carlos,Bolaños Alvarado,Masculino,1967-01-30,San José,Básico,Activo
CLI007684,Tatiana,Salazar Vega,Femenino,1995-05-05,Puntarenas,Joven,Activo
CLI005286,Felipe,Fonseca González,Masculino,1988-12-01,Cartago,Básico,Activo
CLI000839,Marisol,Alvarado Navarro,Femenino,1995-11-06,Limón,Empresarial,Activo
CLI006197,Juan,Vega Sánchez,Masculino,1976-10-07,Cartago,Básico,Inactivo
CLI001382,Esteban,Carmona Ureña,Masculino,1988-10-12,Limón,Joven,Activo
CLI000152,Fabiola,Castro Espinoza,Femenino,1953-09-25,Cartago,Estándar,Activo
CLI001496,Tatiana,Quesada Ramírez,Femenino,1978-05-01,Limón,Premium,Activo
CLI001625,Sergio,Mora Fonseca,Masculino,1976-09-11,Guanacaste,Estándar,Activo
CLI002534,Vanessa,Calderón Mora,Femenino,1966-10-06,Puntarenas,Estándar,Activo
CLI004758,Marco,Carmona Chacón,Masculino,1995-11-27,Limón,Joven,Activo
CLI007161,Adriana,Bolaños Vargas,Femenino,1957-08-11,Limón,Joven,Activo
CLI000550,Kevin,Ureña Fonseca,Masculino,1970-11-09, Guanacaste,Premium,Activo
CLI002461,Carlos,Araya Vargas,Masculino,1981-07-12,Guanacaste,Joven,Activo
CLI006277,Pablo,Monge Castro,Masculino,1992-03-01,Guanacaste,Estándar,Activo
CLI007474,Lucía,Alvarado Vargas,Femenino,1979-04-15,Puntarenas,Empresarial,Activo
CLI003832,Patricia,Mora Castro,Femenino,2006-10-05,Limón,Estándar,Activo
CLI006250,Roberto,Jiménez Carmona,Masculino,1966-07-05,Heredia,Empresarial,Inactivo
CLI000784,Iván,Méndez Hernández,Masculino,1993-08-25,Cartago,Básico,Activo
CLI003425,Gabriela,Monge Bolaños,Femenino,1959-11-26,Cartago,Joven,Activo
CLI006068,María,Vega Monge,Femenino,1996-10-06,Limón,Premium,Inactivo
CLI004068,Gerardo,Vega Campos,Masculino,1994-11-08,Limón,Estándar,Inactivo
CLI004137,Diego,Fonseca Campos,Masculino,1991-05-15,Puntarenas,Estándar,Activo
CLI001494,Melissa,Rojas Brenes,Femenino,1994-05-18,San José,Estándar,Activo
CLI007196,Óscar,Bolaños Espinoza,Masculino,1960-10-04,San José,Premium,Activo
CLI003515,Alejandro,Rodríguez Bolaños,Masculino,1965-07-25,Limón,Premium,Inactivo
CLI001513,Iván,Castro Fonseca,Masculino,1965-11-28,Cartgago,Básico,Activo
CLI001790,María,Vargas Brenes,Femenino,1979-07-07,Alajuela,Empresarial,Activo
CLI006175,Luis,Araya Ureña,Masculino,1957-05-20,Heredia,Empresarial,Activo
CLI002036,Gabriela,Ureña Campos,Femenino,2002-01-29,Guanacaste,Joven,Activo
CLI006787,Marisol,Sánchez Pérez,Femenino,1977-10-30,Limón,Joven,Activo
CLI005391,Silvia,Hernández Carmona,Femenino,1990-03-31,Alajuela,Joven,Activo
CLI006614,Diego,Alvarado Calderón,Masculino,1955-01-22,Cartago,Estándar,Activo
CLI006511,Miguel,Monge Vega,Masculino,1967-02-23,San José,Joven,Activo
CLI006629,Mónica,Salazar Sánchez,Femenino,2005-10-01,guanacaste,Joven,Activo
CLI004437,Adrián,Cordero Solano,Masculino,1987-03-10,Puntarenas,Premium,Activo
CLI007745,Adrián,Bolaños Calderón,Masculino,1984-09-27,Heredia,Básico,Activo
CLI002088,Andrés,Rodríguez Campos,Masculino,1982-02-21,Hereda,Empresarial,Activo
CLI002429,Catalina,Mora Salazar,Femenino,1972-08-22,Heredia,Premium,Activo
CLI006951,Vanessa,Vargas Brenes,Femenino,2005-11-10,Hereda,Básico,Activo
CLI002802,Yolanda,Espinoza Ureña,Femenino,1989-09-08,Cartago,Estándar,Activo
CLI000711,Verónica,Carmona Gómez,Femenino,1967-04-14,Alajuela,Estándar,Activo
CLI003203,Karla,Carmona Brenes,Femenino,2008-01-24,Cartgago,Estándar,Activo
CLI005145,Daniela,Vargas Hernández,Femenino,1968-03-04,Guanacaste,Joven,Inactivo
CLI000207,Fernando,Rojas Chacón,Masculino,2006-06-13,San José,Premium,Activo
CLI001550,Diego,Zúñiga Villalobos,Masculino,1975-03-15,Hereda,Joven,Activo
CLI000179,Carolina,Chacón Alvarado,Femenino,1959-08-23,Guanacaste,Empresarial,Activo
CLI005528,Raúl,Calderón Vega,Masculino,1955-03-28,Limón,Premium,Inactivo
CLI000515,Carolina,Sánchez Gómez,Femenino,2001-02-27,San José,Premium,Inactivo
CLI007428,Daniel,Monge Mora,Masculino,1999-04-29,Puntarenas,Básico,Activo
CLI002806,Vanessa,Araya Campos,Femenino,2001-03-18,Hereda,Empresarial,Activo
CLI005216,Ricardo,Monge Zúñiga,Masculino,1994-10-26,Guanacaste,Básico,Activo
CLI000243,Felipe,Vargas Carmona,Masculino,1994-02-15,Heredia,Básico,Activo
CLI003139,Paola,Carmona González,Femenino,1978-03-26,Heredia,Básico,Activo
CLI003817,José,Madrigal Garro,Masculino,1980-02-01,Guanacaste,Premium,Activo
CLI002031,Pablo,Navarro Jiménez,Masculino,1975-06-26,Puntarenas,Básico,Activo
CLI003863,Eduardo,Brenes Mora,Masculino,1956-06-12,Guanacaste,Empresarial,Activo
CLI000854,Laura,Espinoza Araya,Femenino,1994-10-28,Puntarenas,Empresarial,Activo
CLI003296,Óscar,Vargas Calderón,Masculino,1987-03-05,Guanacaste,Premium,Activo
CLI002147,Esteban,Madrigal Zúñiga,Masculino,1977-04-29,Cartago,Estándar,Activo
CLI007067,Carolina,Vega Pérez,Femenino,1981-03-24,Cartago,Premium,Inactivo
CLI004569,Fabiola,Castro González,Femenino,2005-09-19,Guanacaste,Joven,Activo
CLI005845,Daniela,Quesada Calderón,Femenino,1962-07-01,San José,Joven,Inactivo
CLI001052,Sofía,Méndez Carmona,Femenino,2004-12-31,Alajuela,Empresarial,Activo
CLI001896,José,Ureña Ramírez,Masculino,2001-03-23,Puntarenas,Empresarial,Activo
CLI004510,Yolanda,Monge Quesada,Femenino,1955-09-26,Limón,Joven,Activo
CLI003153,Andrea,Sánchez Ramírez,Femenino,2005-10-04,Heredia,Premium,Activo
CLI000373,Ricardo,Carmona Bolaños,Masculino,2002-08-04,Puntarenas,Estándar,Inactivo
CLI005280,Kevin,Chacón Navarro,Masculino,1980-02-14,Puntarenas,Premium,Activo
CLI000803,Patricia,Hernández Alvarado,Femenino,1992-11-19,Limón,Joven,Activo
CLI001598,Lucía,Salazar Bolaños,Femenino,2000-01-22,Heredia,Básico,Activo
CLI004245,Sofía,Navarro Espinoza,Femenino,1962-05-24,SAN JOSE,Básico,Activo
CLI002397,Cristina,Madrigal Campos,Femenino,1990-06-16,Alajuela,Básico,Activo
CLI006954,Lucía,Vega Navarro,Femenino,1986-02-22,Cartago,Básico,Activo
CLI004675,Tatiana,Rojas Pérez,Femenino,1968-02-14,Puntarenas,Joven,Activo
CLI000058,Silvia,Villalobos Cordero,Femenino,1986-02-17,San José,Estándar,Activo
CLI005486,Víctor,Gómez Salazar,Masculino,2007-03-15,Guanacaste,Empresarial,Activo
CLI001728,Miguel,Rojas Jiménez,Masculino,1975-10-09,Puntarenas,Empresarial,Activo
CLI001450,Patricia,Bolaños Vega,Femenino,1992-04-30,Cartago,Premium,Activo
CLI005384,Cristina,Chacón Méndez,Femenino,1987-11-12,Cartago,Básico,Activo
CLI001449,Laura,Hernández Ureña,Femenino,2001-01-21,Cartago,Estándar,Inactivo
CLI004208,Valeria,Fonseca Salazar,Femenino,1969-08-07,San José,Empresarial,Activo
CLI006370,Óscar,Jiménez Vargas,Masculino,1990-07-06,SAN JOSE,Básico,Activo
CLI006352,Adrián,Espinoza González,Masculino,2000-12-27,Puntarenas,Estándar,Activo
CLI007627,Juan,Garro Hernández,Masculino,1958-10-23,Alajuela,Premium,Activo
CLI003493,Yolanda,Rojas Brenes,Femenino,1961-12-10,Guanacaste,Joven,Activo
CLI005904,Carlos,Villalobos Bolaños,Masculino,2003-12-26,Cartago,Premium,Activo
CLI007553,Andrea,Monge Hernández,Femenino,1999-06-12,San José,Joven,Inactivo
CLI003103,Miguel,Pérez Jiménez,Masculino,1953-11-28,Cartago,Premium,Activo
CLI001344,Iván,Brenes Solano,Masculino,1964-04-18,Puntarenas,Básico,Activo
CLI003241,Pablo,Alvarado Gómez,Masculino,2002-11-01,San José,Empresarial,Activo
CLI005335,Mónica,Monge Chacón,Femenino,1991-01-20, Puntarenas,Empresarial,Activo
CLI004798,Gabriela,Jiménez Madrigal,Femenino,1986-10-10,Puntarenas,Básico,Inactivo
CLI003108,Lucía,Chacón Navarro,Femenino,1988-07-28,Heredia,Joven,Inactivo
CLI005925,Pablo,Espinoza Carmona,Masculino,1954-08-05,Guanacaste,Estándar,Activo
CLI001350,Rebeca,Pérez Zúñiga,Femenino,1958-11-14,Puntarenas,Empresarial,Activo
CLI005794,Luis,Ureña Sánchez,Masculino,1981-12-06,puntarenas,Empresarial,Activo
CLI001688,Miguel,Hernández Araya,Masculino,1988-01-30,San José,Estándar,Activo
CLI006961,Carlos,Ureña Rodríguez,Masculino,1985-11-12,Guanacaste,Premium,Activo
CLI003963,Sofía,Solano Jiménez,Femenino,2000-01-30,San José,Joven,Activo
CLI000192,Marcela,Navarro Méndez,Femenino,1973-08-14,Limón,Premium,Activo
CLI003981,Sergio,Villalobos González,Masculino,2007-11-02,San José,Premium,Activo
CLI006047,María,Espinoza Ramírez,Femenino,1995-06-17,Cartago,Básico,Activo
CLI005483,Adriana,Chacón Fonseca,Femenino,2006-05-09,Guanacaste,Joven,Activo
CLI006912,Vanessa,Chacón Quesada,Femenino,1998-07-19,San José,Joven,Activo
CLI007104,Natalia,Jiménez González,Femenino,1955-06-05,Heredia,Premium,Activo
CLI002044,Miguel,Sánchez Vargas,Masculino,1983-06-25,San José,Empresarial,Activo
CLI004024,Melissa,Araya Fonseca,Femenino,1966-01-01,Heredia,Empresarial,Activo
CLI001025,José,Vega Rojas,Masculino,2007-04-09,Cartgago,Empresarial,Activo
CLI000627,Yolanda,Alvarado Chacón,Femenino,1963-12-27,Guanacaste,Básico,Activo
CLI005204,Marco,Méndez Monge,Masculino,1975-09-07,Puntarenas,Básico,Activo
CLI002692,Natalia,Hernández Solano,Femenino,1967-01-01,Guanacaste,Estándar,Activo
CLI004269,Paola,Rojas Alvarado,Femenino,1967-12-10,Alajuela,Estándar,Activo
CLI003437,Rebeca,Méndez Zúñiga,Femenino,1977-03-21,San José,Empresarial,Activo
CLI005564,Ximena,Vargas Mora,Femenino,2001-12-22,Heredia,Premium,Activo
CLI002971,Ximena,Vega Bolaños,Femenino,1967-02-02,Heredia,Joven,Activo
CLI006104,Lucía,Monge Mora,Femenino,1978-09-26,Alajuela,Empresarial,Inactivo
CLI006818,Cristina,Vargas Villalobos,Femenino,2007-04-07,Alajuela,Estándar,Activo
CLI003568,Marco,Hernández Espinoza,Masculino,1956-02-07,Limón,Básico,Activo
CLI006604,Ana,Ureña Araya,Femenino,1999-06-06,Guanacaste,Joven,Activo
CLI007208,Daniel,Rodríguez Vega,Masculino,1972-01-20,Puntarenas,Premium,Activo
CLI000173,Karla,Campos Solano,Femenino,1981-05-11,Cartago,Básico,Activo
CLI000365,Daniela,Fonseca Alvarado,Femenino,1974-05-27,San José,Premium,Activo
CLI006070,Rebeca,Gómez Jiménez,Femenino,1992-07-26,Heredia,Premium,Activo
CLI006130,Lucía,Madrigal Monge,Femenino,1994-09-07,cartago,Empresarial,Activo
CLI007598,Yolanda,Navarro Sánchez,Femenino,2004-11-20,Alajuela,Premium,Activo
CLI003638,Marco,Fonseca Monge,Masculino,1968-01-21,Cartago,Básico,Activo
CLI000596,Catalina,Ureña Araya,Femenino,1995-08-02,San José,Premium,Inactivo
CLI000407,Silvia,Brenes Fonseca,Femenino,1978-11-30,Cartgago,Empresarial,Activo
CLI007449,Víctor,Solano Araya,Masculino,1976-05-16,Alajuela,Estándar,Activo
CLI005461,Daniela,Méndez Madrigal,Femenino,1993-12-28,Puntarenas,Joven,Activo
CLI006419,Óscar,Espinoza Castro,Masculino,1991-06-07,Limón,Estándar,Activo
CLI005947,Mónica,Bolaños Villalobos,Femenino,1962-10-09,Alajuela,Premium,Activo
CLI007046,Miguel,Araya Fonseca,Masculino,1997-09-03,Heredia,Básico,Activo
CLI003836,Gabriela,Ramírez Rojas,Femenino,1954-11-10,Cartgago,Joven,Activo
CLI004956,Lucía,Sánchez Brenes,Femenino,1954-06-17,San José,Empresarial,Activo
CLI001047,María,Calderón Zúñiga,Femenino,1984-12-30,San José,Empresarial,Activo
CLI003912,Esteban,Hernández Gómez,Masculino,1981-04-25,Alajuela,Básico,Activo
CLI001609,Marco,Madrigal Jiménez,Masculino,1994-04-22,Puntarenas,Estándar,Activo
CLI000639,Raúl,Fonseca Gómez,Masculino,1968-02-04,Alajuela,Básico,Activo
CLI005069,Raúl,Sánchez Ureña,Masculino,1967-01-04,Alajuela,Premium,Activo
CLI005215,Mauricio,Jiménez Campos,Masculino,2004-01-17,San José,Estándar,Activo
CLI006017,Luis,Rojas Brenes,Masculino,2005-10-12,alajuela,Básico,Activo
CLI000433,Patricia,Garro Bolaños,Femenino,1983-07-02,Guanacaste,Básico,Activo
CLI005593,Juan,Jiménez Garro,Masculino,1963-12-11,Alajuela,Básico,Activo
CLI006955,Catalina,Cordero Quesada,Femenino,1978-05-23,Puntarenas,Básico,Activo
CLI003414,Gerardo,Araya Jiménez,Masculino,1991-11-19,Cartago,Empresarial,Activo
CLI000279,Iván,Calderón Carmona,Masculino,1990-11-29,Limón,Básico,Activo
CLI004627,Eduardo,Rodríguez Castro,Masculino,1986-06-04,Heredia,Premium,Activo
CLI000719,Sergio,Espinoza Monge,Masculino,2006-01-28,Heredia,Empresarial,Activo
CLI000723,Miguel,Hernández Salazar,Masculino,1980-01-31, Alajuela,Joven,Activo
CLI005987,Marisol,Pérez Gómez,Femenino,1997-03-28,Heredia,Joven,Activo
CLI007812,Kevin,Araya Monge,Masculino,1972-09-15,San José,Estándar,Inactivo
CLI002371,Yolanda,Sánchez Calderón,Femenino,1970-11-16,Limón,Estándar,Activo
CLI006260,Marcela,Rojas Solano,Femenino,1991-03-22,Puntarenas,Estándar,Activo
CLI006620,Juan,Campos Madrigal,Masculino,1958-01-13,Alajuela,Joven,Activo
CLI002764,Alejandro,Mora Méndez,Masculino,1989-09-17,Limón,Joven,Activo
CLI006512,Laura,González Campos,Femenino,2004-10-09, San José,Joven,Activo
CLI005376,Ricardo,Mora Mora,Masculino,2004-03-23,Alajuela,Estándar,Activo
CLI003672,Carolina,Castro Alvarado,Femenino,2002-09-14,Puntarenas,Joven,Activo
CLI003997,Marcela,Espinoza Chacón,Femenino,1968-08-17,Puntarenas,Básico,Activo
CLI002047,Carlos,Jiménez Araya,Masculino,1999-08-15,Limón,Básico,Inactivo
CLI004482,Valeria,Fonseca Méndez,Femenino,1990-12-16,San José,Premium,Activo
CLI007233,Rodrigo,Solano Pérez,Masculino,1956-01-03,San José,Estándar,Activo
CLI006309,Marcela,Salazar Ureña,Femenino,1991-05-31,Limón,Joven,Activo
CLI006831,Roberto,Sánchez Solano,Masculino,1966-04-29,Cartago,Básico,Activo
CLI003716,Alejandro,Ureña Carmona,Masculino,1952-06-16,Puntarenas,Empresarial,Activo
CLI000406,Marco,Rodríguez Madrigal,Masculino,1975-01-16,Heredia,Básico,Activo
CLI004958,Lucía,Rodríguez Espinoza,Femenino,1993-05-05,Guanacaste,Básico,Activo
CLI000442,Juan,Mora Rojas,Masculino,1989-09-27,Guanacaste,Básico,Activo
CLI002193,Catalina,Castro Araya,Femenino,1959-01-28,Puntarenas,Joven,Activo
CLI007179,Verónica,Cordero Brenes,Femenino,1957-05-16,Guanacaste,Estándar,Activo
CLI006067,Adrián,Rodríguez Cordero,Masculino,1999-09-20,Limón,Básico,Activo
CLI001955,Gerardo,Monge Villalobos,Masculino,1990-05-26,Heredia,Premium,Activo
CLI000942,Ximena,Ramírez Vargas,Femenino,1996-12-10,Puntarenas,Joven,Activo
CLI007451,Karla,Mora Madrigal,Femenino,2004-08-06,Hereda,Empresarial,Activo
CLI001831,Carolina,Quesada González,Femenino,1952-06-11,Puntarenas,Básico,Activo
CLI004311,José,Calderón Alvarado,Masculino,1983-08-03,Guanacaste,Premium,Activo
CLI004417,Miguel,Hernández Méndez,Masculino,1992-05-02,Guanacaste,Joven,Activo
CLI001526,Patricia,Garro Méndez,Femenino,2007-10-12,Limón,Joven,Activo
CLI006196,Catalina,Bolaños Rodríguez,Femenino,1982-08-13,Heredia,Joven,Activo
CLI003827,María,Solano Carmona,Femenino,1956-06-24,San José,Empresarial,Activo
CLI000310,Gabriela,Calderón Castro,Femenino,1968-02-24,Puntarenas,Empresarial,Activo
CLI001458,María,Espinoza Alvarado,Femenino,1981-11-21,Alajuela,Premium,Activo
CLI003342,Víctor,Bolaños Rojas,Masculino,1966-09-30,Heredia,Premium,Activo
CLI007710,Fabiola,Gómez Espinoza,Femenino,2005-06-01,Alajuela,Empresarial,Activo
CLI004606,Lucía,Carmona Sánchez,Femenino,1993-12-06,San José,Empresarial,Activo
CLI001413,Pablo,Bolaños Sánchez,Masculino,2007-04-15,Heredia,Estándar,Activo
CLI003743,Juan,Rojas Zúñiga,Masculino,1956-11-09,Alajuela,Básico,Activo
CLI004520,Fernando,Bolaños Espinoza,Masculino,1986-01-30,Puntarenas,Joven,Inactivo
CLI004440,Alejandra,González Rojas,Femenino,1955-06-22,Puntarenas,Premium,Activo
CLI003634,Alejandra,Alvarado Fonseca,Femenino,1955-10-09,Guanacaste,Premium,Activo
CLI004849,Mauricio,Chacón Vargas,Masculino,1996-01-16,Alajuela,Joven,Activo
CLI004061,Víctor,Chacón Pérez,Masculino,1985-06-03,Alajuela,Estándar,Activo
CLI002470,Ximena,Castro Brenes,Femenino,1996-12-06,Heredia,Estándar,Activo
CLI000874,Vanessa,Méndez Bolaños,Femenino,1998-09-18,Puntarenas,Básico,Activo
CLI003828,Eduardo,Salazar Jiménez,Masculino,1977-07-03,Limón,Premium,Activo
CLI002807,Alejandro,Campos Sánchez,Masculino,1966-07-29,San José,Estándar,Inactivo
CLI004085,Silvia,Carmona Gómez,Femenino,1960-04-04,Hereda,Básico,Activo
CLI003537,Daniel,Fonseca Campos,Masculino,1967-07-28,Alajuela,Joven,Activo
CLI004848,Verónica,Navarro Araya,Femenino,1984-01-14,Heredia,Joven,Activo
CLI003097,Natalia,Calderón Vargas,Femenino,1994-08-19,Puntarenas,Estándar,Activo
CLI007692,Adriana,Espinoza Hernández,Femenino,1999-11-17,Puntarenas,Básico,Inactivo
CLI003848,Andrea,Brenes Méndez,Femenino,1961-06-09,Guanacaste,Básico,Activo
CLI002288,Yolanda,Sánchez Navarro,Femenino,1952-06-03,Alajuela,Premium,Activo
CLI004444,Alejandro,Salazar Zúñiga,Masculino,1974-07-04,Alajuela,Premium,Activo
CLI000851,Rebeca,Ramírez Brenes,Femenino,2004-06-30,San José,Estándar,Activo
CLI002837,Fabiola,Vega Rojas,Femenino,1954-11-03,Puntarenas,Empresarial,Activo
CLI001474,Patricia,Ureña Cordero,Femenino,2006-02-28,San José,Empresarial,Activo
CLI000014,Silvia,Rojas Bolaños,Femenino,2004-11-15,San José,Premium,Activo
CLI005979,Mónica,Brenes Vega,Femenino,1983-07-22,Guanacaste,Estándar,Activo
CLI001070,Karla,Campos González,Femenino,1980-05-01,Heredia,Básico,Activo
CLI005798,Andrea,Ureña Hernández,Femenino,1998-05-10,alajuela,Joven,Activo
CLI000298,Miguel,Monge Pérez,Masculino,2000-05-14,Alajuela,Básico,Activo
CLI005241,Natalia,Hernández Madrigal,Femenino,1978-03-10,Heredia,Estándar,Activo
CLI000697,Carlos,Méndez Campos,Masculino,1963-12-11,Cartago,Básico,Activo
CLI003262,Silvia,Rodríguez Madrigal,Femenino,1996-01-16,Alajuela,Empresarial,Activo
CLI005147,Ximena,Calderón Ramírez,Femenino,1957-02-05,Alajuela,Básico,Activo
CLI005074,Esteban,Campos Espinoza,Masculino,1983-01-22,Heredia,Estándar,Activo
CLI006317,Silvia,Vargas Pérez,Femenino,1964-03-14,Puntarenas,Básico,Inactivo
CLI002009,Sofía,Gómez Vega,Femenino,1973-02-25,Alajuela,Premium,Activo
CLI007248,Sergio,Salazar Campos,Masculino,1994-01-01,Alajuela,Joven,Activo
CLI002358,Adrián,Vargas Carmona,Masculino,1983-05-21,Heredia,Básico,Activo
CLI003655,Verónica,Vega Cordero,Femenino,1970-03-19,Puntarenas,Joven,Activo
CLI002170,Fernando,Madrigal Rojas,Masculino,1998-02-16,Cartago,Empresarial,Activo
CLI002740,Adriana,Chacón Mora,Femenino,2003-01-07, Alajuela,Empresarial,Activo
CLI005393,Andrea,Gómez Solano,Femenino,1962-04-19,San José,Básico,Inactivo
CLI002816,Felipe,Hernández Sánchez,Masculino,1954-04-29,Limón,Básico,Activo
CLI004302,Fernando,Araya Ramírez,Masculino,1983-01-11,Guanacaste,Estándar,Activo
CLI006408,Ximena,Salazar Rodríguez,Femenino,2005-03-19,CARTAGO,Estándar,Activo
CLI000381,Ana,Solano Cordero,Femenino,1991-03-26,Puntarenas,Estándar,Activo
CLI006318,Adrián,Garro Madrigal,Masculino,1976-01-03,Hereda,Empresarial,Activo
CLI005257,Juan,Solano Chacón,Masculino,1955-09-18,Limón,Estándar,Activo
CLI000333,Valeria,Brenes Mora,Femenino,1983-11-19,Puntarenas,Joven,Activo
CLI006943,Francisco,Navarro Méndez,Masculino,2005-06-14,Alajuela,Básico,Activo
CLI000178,Miguel,Sánchez Araya,Masculino,1987-10-12,Heredia,Estándar,Activo
CLI005271,Daniela,Rojas Bolaños,Femenino,1977-04-20,San José,Empresarial,Activo
CLI007690,Sofía,Espinoza Calderón,Femenino,1956-04-28,Puntarenas,Básico,Activo
CLI004498,Sergio,Araya Bolaños,Masculino,1980-02-05,Heredia,Premium,Inactivo
CLI004968,Marcela,Navarro Vargas,Femenino,2006-04-01,Heredia,Estándar,Activo
CLI007669,Silvia,Alvarado Espinoza,Femenino,1969-09-14,Alajuela,Premium,Activo
CLI003720,Ximena,Alvarado Ramírez,Femenino,1971-08-30,Heredia,Básico,Inactivo
CLI000919,Gerardo,Quesada Sánchez,Masculino,1983-12-10,Limón,Empresarial,Activo
CLI003770,Marisol,Gómez Méndez,Femenino,1965-01-27,Puntarenas,Premium,Activo
CLI002873,Javier,Ureña Rodríguez,Masculino,2007-09-02,Limón,Empresarial,Activo
CLI007969,Valeria,Chacón Campos,Femenino,1991-02-14,San José,Empresarial,Inactivo
CLI004571,Ximena,Jiménez Sánchez,Femenino,1970-10-25,Guanacaste,Estándar,Activo
CLI004319,Adriana,Solano Vega,Femenino,1959-12-16,Heredia,Estándar,Activo
CLI001653,Melissa,Navarro Castro,Femenino,2006-02-28,Guanacaste,Estándar,Activo
